id,time_step,position_x,position_y,lane_number,speed,acceleration
5648854688,9.0,1.0787949656284668,13.437397191256924,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,9.0,2.0,78.97505414774466,0,3.9642504335768467,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,9.0,-82.56493007839283,2.0000000000000058,0,3.943377921989433,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,9.0,86.58656099779785,-2.000000000000016,0,3.872809927031324,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,9.0,-2.000000000000013,-96.1445561622241,0,4.000000000000049,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5209489536,10.0,47.83964718123679,-2.000000000000009,0,3.2629332391038472,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,10.0,31.08849758489779,-1.99971575719677,0,0.08853487252008962,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,10.0,24.002692209589284,-2.000056316708366,0,0.0024717079914963144,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,10.0,-24.21504820661372,2.000000013664265,0,0.22756252522728843,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,10.0,-0.3865163857264423,9.721477652345076,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,10.0,2.0,74.99480848437368,0,3.999811607403518,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,10.0,-78.62567175140875,2.0000000000000058,0,3.934276351432749,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,10.0,82.71598609489898,-2.0000000000000155,0,3.867552033972332,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,10.0,-2.000000000000013,-92.14455616222412,0,4.000000000000001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5648045152,10.0,-2.0000000000000138,-109.33487188902802,0,3.449946791967592,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ -2.00000006 -25.73526468]>
5209489536,11.0,44.73225048735274,-2.0000000000000084,0,2.897945646482624,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,11.0,31.041004015168653,-1.9984001375057525,0,0.03762564177439018,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,11.0,24.001326338037394,-1.9999740313428402,0,0.0012099647936327812,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,11.0,-24.083529736442383,1.9977333111412698,0,0.08374577160194535,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,11.0,-2.5160957132324864,6.3424975981073235,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,11.0,2.0,70.99483678483301,0,3.9999999715419707,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,11.0,-74.69631416496202,2.0000000000000053,0,3.923351642294757,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,11.0,78.85219198427224,-2.0000000000000147,0,3.8586362359496653,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,11.0,-2.0000000000000124,-88.14455616222413,0,4.000000000000001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5648045152,11.0,-2.0000000000000133,-105.87300241713973,0,3.4794336745654655,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ -2.00000006 -25.73526468]>
5209489536,12.0,42.08384648186806,-2.000000000000008,0,1.8336302099446629,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #536: [38.         -1.99999991]>
5648142208,12.0,31.020527425037283,-1.9999796100643448,0,0.01801138880652429,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #208: [31.         -2.00000002]>
5648040784,12.0,24.00065518114374,-2.0000143736798366,0,0.0005966913170169057,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #784: [24.         -2.00000011]>
5649289136,12.0,-24.039599884894663,2.0004341650743394,0,0.03694398554469893,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #136: [-24.           1.99999991]>
5648854688,12.0,-5.2460692691171475,3.42722711749216,0,4.0,<bound method IDMVehicle.acceleration of IDMVehicle #688: [-81.14775062   5.99907266]>
5649441152,12.0,2.0,66.99483678910781,0,3.9999999999957017,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ 2.         20.12753219]>
5649296480,12.0,-70.77899279082759,2.0000000000000053,0,3.9098924639611266,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #480: [-31.           2.00000004]>
5648049280,12.0,75.00012105361013,-2.000000000000014,0,3.842982490251263,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #280: [45.         -1.99999992]>
5649285440,12.0,-2.0000000000000124,-84.14455616222415,0,4.000000000000001,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #440: [ -1.99826104 -18.73526395]>
5648045152,12.0,-2.0000000000000133,-102.3786864839118,0,3.5104652242581458,<bound method PedestrianAwareIDMVehicle.acceleration of PedestrianAwareIDMVehicle #152: [ -2.00000006 -25.73526468]>
